,Unnamed: 0,game_id,home_name,away_name,home_probable_pitcher,away_probable_pitcher,away_score,home_score,home_ERA,home_ER,home_R,home_SO,home_BB,home_SO/BB,home_WHIP,away_ERA,away_ER,away_R,away_SO,away_BB,away_SO/BB,away_WHIP,home_OBP,home_SLG,home_HR,home_R/G,home_BB_batting,home_SO_batting,home_IBB,away_home_OBP,away_home_SLG,away_home_HR,away_home_R/G,away_home_BB_batting,away_home_SO_batting,away_home_IBB,temp,condition,wind
1656,1615,745732,New York Yankees,Baltimore Orioles,Gerrit Cole,Cade Povich,7,6,3.41,36.0,38.0,99.0,29.0,3.41,1.126,5.2,46.0,49.0,69.0,34.0,2.03,1.431,0.333,0.429,237.0,5.03,672.0,1326.0,26.0,0.315,0.435,235.0,4.85,489.0,1359.0,14.0,81.0,Clear,"13 mph, R To L"
1657,1616,744920,Toronto Blue Jays,Boston Red Sox,Kevin Gausman,Brayan Bello,7,3,3.83,77.0,86.0,162.0,56.0,2.89,1.221,4.49,81.0,84.0,153.0,64.0,2.39,1.361,0.313,0.389,156.0,4.14,510.0,1233.0,18.0,0.319,0.423,194.0,4.64,493.0,1570.0,30.0,84.0,Clear,"7 mph, Out To CF"
1658,1617,745887,Minnesota Twins,Tampa Bay Rays,Joe Ryan,Taj Bradley,3,2,3.6,54.0,59.0,147.0,23.0,6.39,0.985,4.11,63.0,68.0,154.0,47.0,3.28,1.225,0.315,0.411,183.0,4.58,473.0,1306.0,15.0,0.302,0.366,147.0,3.73,493.0,1485.0,15.0,72.0,Partly Cloudy,"4 mph, Out To CF"
1659,1618,745002,Texas Rangers,New York Mets,Andrew Heaney,Sean Manaea,3,5,4.28,76.0,84.0,159.0,41.0,3.88,1.25,3.47,70.0,75.0,184.0,63.0,2.92,1.084,0.305,0.38,176.0,4.22,490.0,1284.0,20.0,0.319,0.415,207.0,4.74,514.0,1382.0,11.0,74.0,Roof Closed,"0 mph, None"
1660,1619,746781,Chicago White Sox,Houston Astros,Garrett Crochet,Hunter Brown,4,1,3.58,58.0,61.0,209.0,33.0,6.33,1.068,3.49,66.0,71.0,179.0,60.0,2.98,1.271,0.278,0.34,133.0,3.13,395.0,1403.0,8.0,0.322,0.418,190.0,4.6,448.0,1176.0,28.0,90.0,Partly Cloudy,"9 mph, R To L"
1661,1620,746538,Colorado Rockies,Los Angeles Dodgers,Ryan Feltner,Bobby Miller,6,7,4.49,81.0,94.0,138.0,52.0,2.65,1.337,8.52,53.0,53.0,52.0,30.0,1.73,1.768,0.304,0.4,179.0,4.21,453.0,1617.0,20.0,0.335,0.446,233.0,5.2,602.0,1336.0,33.0,73.0,Partly Cloudy,"9 mph, Out To LF"
1662,1621,746219,Los Angeles Angels,Milwaukee Brewers,Tyler Anderson,Freddy Peralta,2,0,3.81,76.0,83.0,142.0,73.0,1.95,1.288,3.68,71.0,74.0,200.0,68.0,2.94,1.215,0.301,0.369,165.0,3.92,482.0,1416.0,4.0,0.326,0.403,177.0,4.8,597.0,1459.0,19.0,72.0,Clear,"6 mph, Out To CF"
1663,1622,745646,Oakland Athletics,Kansas City Royals,Luis Medina,Cole Ragans,1,5,5.18,23.0,24.0,32.0,20.0,1.6,1.575,3.14,65.0,71.0,223.0,67.0,3.33,1.143,0.301,0.393,196.0,3.97,493.0,1502.0,11.0,0.306,0.403,170.0,4.54,429.0,1161.0,22.0,60.0,Partly Cloudy,"18 mph, Varies"
1664,1623,744841,Washington Nationals,Arizona Diamondbacks,MacKenzie Gore,Ryne Nelson,5,2,3.9,72.0,93.0,181.0,65.0,2.78,1.419,4.24,71.0,73.0,126.0,34.0,3.71,1.254,0.309,0.375,135.0,4.07,456.0,1220.0,11.0,0.337,0.44,211.0,5.47,569.0,1265.0,17.0,84.0,Partly Cloudy,"5 mph, Out To LF"
1665,1624,746626,Cleveland Guardians,Seattle Mariners,Logan Allen,Luis Castillo,3,6,5.73,62.0,63.0,79.0,41.0,1.93,1.582,3.64,71.0,73.0,175.0,47.0,3.72,1.169,0.307,0.395,185.0,4.4,466.0,1196.0,30.0,0.311,0.376,185.0,4.17,571.0,1625.0,14.0,88.0,Partly Cloudy,"2 mph, In From CF"
1666,1625,745889,Minnesota Twins,Tampa Bay Rays,Simeon Woods Richardson,Zack Littell,7,6,4.17,62.0,63.0,117.0,48.0,2.44,1.294,3.63,63.0,68.0,141.0,31.0,4.55,1.247,0.315,0.411,183.0,4.58,473.0,1306.0,15.0,0.302,0.366,147.0,3.73,493.0,1485.0,15.0,69.0,Overcast,"6 mph, In From RF"
1667,1626,746782,Chicago White Sox,Houston Astros,Chris Flexen,Spencer Arrighetti,5,3,4.95,88.0,95.0,123.0,63.0,1.95,1.519,4.53,73.0,80.0,171.0,65.0,2.63,1.407,0.278,0.34,133.0,3.13,395.0,1403.0,8.0,0.322,0.418,190.0,4.6,448.0,1176.0,28.0,77.0,Sunny,"9 mph, L To R"
1668,1627,746539,Colorado Rockies,Los Angeles Dodgers,Ty Blach,Gavin Stone,5,3,6.94,55.0,55.0,36.0,18.0,2.0,1.696,3.53,55.0,55.0,116.0,37.0,3.14,1.211,0.304,0.4,179.0,4.21,453.0,1617.0,20.0,0.335,0.446,233.0,5.2,602.0,1336.0,33.0,92.0,Partly Cloudy,"8 mph, L To R"
1669,1628,745645,Oakland Athletics,Kansas City Royals,Mitch Spence,Seth Lugo,3,2,4.58,77.0,79.0,126.0,44.0,2.86,1.381,3.0,69.0,75.0,181.0,48.0,3.77,1.089,0.301,0.393,196.0,3.97,493.0,1502.0,11.0,0.306,0.403,170.0,4.54,429.0,1161.0,22.0,63.0,Partly Cloudy,"10 mph, Varies"
1670,1629,745734,New York Yankees,Baltimore Orioles,Luis Gil,Cole Irvin,17,5,3.5,59.0,60.0,171.0,77.0,2.22,1.193,5.11,63.0,71.0,78.0,29.0,2.69,1.45,0.333,0.429,237.0,5.03,672.0,1326.0,26.0,0.315,0.435,235.0,4.85,489.0,1359.0,14.0,90.0,Partly Cloudy,"10 mph, Out To LF"
1671,1630,745164,St. Louis Cardinals,San Francisco Giants,Andre Pallante,Keaton Winn,5,6,3.78,51.0,55.0,94.0,48.0,1.96,1.302,7.16,44.0,44.0,48.0,20.0,2.4,1.373,0.312,0.392,165.0,4.15,478.0,1318.0,10.0,0.305,0.396,177.0,4.28,492.0,1452.0,15.0,90.0,Clear,"7 mph, In From CF"
1672,1631,745401,San Diego Padres,Milwaukee Brewers,Adam Mazur,Bryse Wilson,6,7,7.49,28.0,28.0,22.0,21.0,1.05,1.812,4.04,47.0,49.0,82.0,31.0,2.65,1.271,0.324,0.42,190.0,4.69,458.0,1077.0,18.0,0.326,0.403,177.0,4.8,597.0,1459.0,19.0,70.0,Clear,"9 mph, L To R"
1673,1632,746861,Chicago Cubs,New York Mets,Shota Imanaga,Jose Quintana,11,1,2.91,56.0,66.0,174.0,28.0,6.21,1.021,3.75,71.0,73.0,135.0,63.0,2.14,1.25,0.317,0.393,170.0,4.54,546.0,1362.0,19.0,0.319,0.415,207.0,4.74,514.0,1382.0,11.0,79.0,Sunny,"9 mph, R To L"
1674,1633,745483,Pittsburgh Pirates,Tampa Bay Rays,Carmen Mlodzinski,Ryan Pepiot,10,3,3.38,19.0,22.0,46.0,19.0,2.42,1.184,3.6,52.0,58.0,142.0,48.0,2.96,1.154,0.301,0.371,160.0,4.1,485.0,1506.0,14.0,0.302,0.366,147.0,3.73,493.0,1485.0,15.0,96.0,Clear,"6 mph, Out To CF"
1675,1634,745562,Philadelphia Phillies,Arizona Diamondbacks,Taijuan Walker,Jordan Montgomery,5,4,7.1,66.0,68.0,58.0,37.0,1.57,1.721,6.23,81.0,83.0,83.0,44.0,1.89,1.65,0.325,0.425,198.0,4.84,515.0,1370.0,21.0,0.337,0.44,211.0,5.47,569.0,1265.0,17.0,93.0,Clear,"10 mph, Out To CF"
1676,1635,746460,Detroit Tigers,Chicago White Sox,Jack Flaherty,Erick Fedde,1,2,3.17,57.0,61.0,194.0,38.0,5.11,1.068,3.3,65.0,66.0,154.0,52.0,2.96,1.162,0.3,0.385,162.0,4.21,476.0,1461.0,12.0,0.278,0.34,133.0,3.13,395.0,1403.0,8.0,85.0,Clear,"8 mph, In From RF"
1677,1636,745729,New York Yankees,Atlanta Braves,Carlos Rodón,Chris Sale,8,1,3.96,77.0,81.0,195.0,57.0,3.42,1.223,2.38,47.0,48.0,225.0,39.0,5.77,1.013,0.333,0.429,237.0,5.03,672.0,1326.0,26.0,0.309,0.415,213.0,4.35,485.0,1461.0,11.0,87.0,Partly Cloudy,"10 mph, L To R"
1678,1637,746698,Cincinnati Reds,Boston Red Sox,Andrew Abbott,Kutter Crawford,2,5,3.72,57.0,60.0,114.0,52.0,2.19,1.297,4.36,89.0,97.0,175.0,51.0,3.43,1.122,0.305,0.388,174.0,4.31,496.0,1459.0,7.0,0.319,0.423,194.0,4.64,493.0,1570.0,30.0,91.0,Clear,"5 mph, Out To LF"
1679,1638,746624,Cleveland Guardians,Toronto Blue Jays,Carlos Carrasco,Yariel Rodríguez,1,7,5.64,65.0,68.0,89.0,33.0,2.7,1.399,4.47,43.0,46.0,85.0,40.0,2.13,1.315,0.307,0.395,185.0,4.4,466.0,1196.0,30.0,0.313,0.389,156.0,4.14,510.0,1233.0,18.0,85.0,Clear,"1 mph, In From CF"
1680,1639,746052,Miami Marlins,Seattle Mariners,Trevor Rogers,George Kirby,2,3,4.92,68.0,74.0,97.0,56.0,1.73,1.576,3.53,75.0,82.0,179.0,23.0,7.78,1.068,0.3,0.378,150.0,3.93,403.0,1410.0,16.0,0.311,0.376,185.0,4.17,571.0,1625.0,14.0,72.0,Roof Closed,"0 mph, None"
1681,1640,745006,Texas Rangers,Kansas City Royals,Nathan Eovaldi,Brady Singer,2,6,3.8,72.0,74.0,166.0,42.0,3.95,1.107,3.71,74.0,77.0,170.0,54.0,3.15,1.275,0.305,0.38,176.0,4.22,490.0,1284.0,20.0,0.306,0.403,170.0,4.54,429.0,1161.0,22.0,74.0,Roof Closed,"0 mph, None"
1682,1641,746375,Houston Astros,Baltimore Orioles,Jake Bloss,Grayson Rodriguez,11,14,6.94,9.0,9.0,11.0,3.0,3.67,1.629,3.86,50.0,52.0,130.0,36.0,3.61,1.243,0.322,0.418,190.0,4.6,448.0,1176.0,28.0,0.315,0.435,235.0,4.85,489.0,1359.0,14.0,73.0,Roof Closed,"0 mph, None"
1683,1642,746540,Colorado Rockies,Washington Nationals,Dakota Hudson,DJ Herz,11,5,6.17,61.0,66.0,49.0,50.0,0.98,1.674,4.16,41.0,45.0,106.0,36.0,2.94,1.263,0.304,0.4,179.0,4.21,453.0,1617.0,20.0,0.309,0.375,135.0,4.07,456.0,1220.0,11.0,84.0,Partly Cloudy,"5 mph, Out To CF"
1684,1643,745649,Oakland Athletics,Minnesota Twins,Joey Estes,Chris Paddack,5,6,5.01,71.0,73.0,92.0,27.0,3.41,1.23,4.99,49.0,50.0,79.0,21.0,3.76,1.392,0.301,0.393,196.0,3.97,493.0,1502.0,11.0,0.315,0.411,183.0,4.58,473.0,1306.0,15.0,63.0,Clear,"10 mph, Varies"
1685,1644,745403,San Diego Padres,Milwaukee Brewers,Dylan Cease,Colin Rea,5,9,3.47,73.0,80.0,224.0,65.0,3.45,1.067,4.29,80.0,83.0,135.0,43.0,3.14,1.264,0.324,0.42,190.0,4.69,458.0,1077.0,18.0,0.326,0.403,177.0,4.8,597.0,1459.0,19.0,70.0,Clear,"7 mph, L To R"
1686,1645,746131,Los Angeles Dodgers,Los Angeles Angels,Landon Knack,Patrick Sandoval,3,2,3.65,28.0,28.0,69.0,18.0,3.83,1.101,5.08,45.0,49.0,81.0,35.0,2.31,1.506,0.335,0.446,233.0,5.2,602.0,1336.0,33.0,0.301,0.369,165.0,3.92,482.0,1416.0,4.0,76.0,Clear,"7 mph, L To R"
1687,1646,746459,Detroit Tigers,Chicago White Sox,Kenta Maeda,Drew Thorpe,5,1,6.09,76.0,80.0,96.0,31.0,3.1,1.38,5.48,27.0,29.0,25.0,21.0,1.19,1.263,0.3,0.385,162.0,4.21,476.0,1461.0,12.0,0.278,0.34,133.0,3.13,395.0,1403.0,8.0,91.0,Partly Cloudy,"14 mph, R To L"
1688,1647,745163,St. Louis Cardinals,San Francisco Giants,Miles Mikolas,Jordan Hicks,4,9,5.35,102.0,106.0,122.0,25.0,4.88,1.276,4.1,50.0,54.0,96.0,47.0,2.04,1.45,0.312,0.392,165.0,4.15,478.0,1318.0,10.0,0.305,0.396,177.0,4.28,492.0,1452.0,15.0,91.0,Partly Cloudy,"13 mph, R To L"
1689,1648,746863,Chicago Cubs,New York Mets,Jameson Taillon,Tylor Megill,1,8,3.27,60.0,67.0,125.0,33.0,3.79,1.131,4.04,35.0,39.0,91.0,32.0,2.84,1.308,0.317,0.393,170.0,4.54,546.0,1362.0,19.0,0.319,0.415,207.0,4.74,514.0,1382.0,11.0,91.0,Cloudy,"8 mph, Out To CF"
1690,1649,745486,Pittsburgh Pirates,Tampa Bay Rays,Jared Jones,Zach Eflin,3,4,4.14,56.0,60.0,132.0,39.0,3.38,1.192,3.59,66.0,71.0,134.0,24.0,5.58,1.149,0.301,0.371,160.0,4.1,485.0,1506.0,14.0,0.302,0.366,147.0,3.73,493.0,1485.0,15.0,95.0,Partly Cloudy,"10 mph, Out To LF"
1691,1650,744997,Texas Rangers,Kansas City Royals,Jon Gray,Michael Wacha,0,6,4.47,51.0,54.0,86.0,28.0,3.07,1.315,3.35,62.0,65.0,145.0,45.0,3.22,1.194,0.305,0.38,176.0,4.22,490.0,1284.0,20.0,0.306,0.403,170.0,4.54,429.0,1161.0,22.0,74.0,Roof Closed,"0 mph, Calm"
1692,1651,745564,Philadelphia Phillies,Arizona Diamondbacks,Zack Wheeler,Tommy Henry,1,12,2.57,57.0,62.0,224.0,52.0,4.31,0.955,7.04,30.0,31.0,30.0,18.0,1.67,1.748,0.325,0.425,198.0,4.84,515.0,1370.0,21.0,0.337,0.44,211.0,5.47,569.0,1265.0,17.0,97.0,Partly Cloudy,"11 mph, Out To RF"
1693,1652,745644,Oakland Athletics,Minnesota Twins,JP Sears,Bailey Ober,10,2,4.38,88.0,93.0,137.0,49.0,2.8,1.223,3.98,79.0,81.0,191.0,43.0,4.44,1.002,0.301,0.393,196.0,3.97,493.0,1502.0,11.0,0.315,0.411,183.0,4.58,473.0,1306.0,15.0,76.0,Sunny,"3 mph, Out To RF"
1694,1653,746700,Cincinnati Reds,Boston Red Sox,Frankie Montas,Nick Pivetta,4,3,4.84,81.0,89.0,148.0,66.0,2.24,1.367,4.14,67.0,70.0,172.0,36.0,4.78,1.126,0.305,0.388,174.0,4.31,496.0,1459.0,7.0,0.319,0.423,194.0,4.64,493.0,1570.0,30.0,92.0,Partly Cloudy,"10 mph, R To L"
1695,1654,746376,Houston Astros,Baltimore Orioles,Ronel Blanco,Corbin Burnes,1,5,2.8,52.0,56.0,166.0,68.0,2.44,1.088,2.92,63.0,76.0,181.0,48.0,3.77,1.096,0.322,0.418,190.0,4.6,448.0,1176.0,28.0,0.315,0.435,235.0,4.85,489.0,1359.0,14.0,73.0,Roof Closed,"0 mph, None"
1696,1655,746622,Cleveland Guardians,Toronto Blue Jays,Ben Lively,José Berríos,3,6,3.81,64.0,67.0,118.0,49.0,2.41,1.245,3.6,77.0,79.0,153.0,54.0,2.83,1.154,0.307,0.395,185.0,4.4,466.0,1196.0,30.0,0.313,0.389,156.0,4.14,510.0,1233.0,18.0,89.0,Partly Cloudy,"1 mph, L To R"
1697,1656,746048,Miami Marlins,Seattle Mariners,Shaun Anderson,Logan Gilbert,9,0,8.27,15.0,19.0,10.0,1.0,10.0,2.143,3.23,75.0,83.0,220.0,37.0,5.95,0.887,0.3,0.378,150.0,3.93,403.0,1410.0,16.0,0.311,0.376,185.0,4.17,571.0,1625.0,14.0,72.0,Roof Closed,"0 mph, None"
1698,1657,745731,New York Yankees,Atlanta Braves,Marcus Stroman,Charlie Morton,3,8,4.31,74.0,81.0,113.0,60.0,1.88,1.468,4.19,77.0,85.0,167.0,65.0,2.57,1.325,0.333,0.429,237.0,5.03,672.0,1326.0,26.0,0.309,0.415,213.0,4.35,485.0,1461.0,11.0,80.0,Cloudy,"8 mph, R To L"
1699,1658,745402,San Diego Padres,Milwaukee Brewers,Randy Vásquez,Carlos Rodriguez,4,6,4.87,53.0,56.0,62.0,29.0,2.14,1.51,,,,,,,,0.324,0.42,190.0,4.69,458.0,1077.0,18.0,0.326,0.403,177.0,4.8,597.0,1459.0,19.0,76.0,Sunny,"11 mph, L To R"
1700,1659,746541,Colorado Rockies,Washington Nationals,Cal Quantrill,Mitchell Parker,7,8,4.98,82.0,83.0,110.0,69.0,1.59,1.517,4.29,72.0,82.0,133.0,43.0,3.09,1.305,0.304,0.4,179.0,4.21,453.0,1617.0,20.0,0.309,0.375,135.0,4.07,456.0,1220.0,11.0,83.0,Cloudy,"13 mph, L To R"
1701,1660,746132,Los Angeles Dodgers,Los Angeles Angels,Tyler Glasnow,Zach Plesac,2,7,3.49,52.0,53.0,168.0,35.0,4.8,0.948,8.25,11.0,11.0,5.0,7.0,0.71,1.583,0.335,0.446,233.0,5.2,602.0,1336.0,33.0,0.301,0.369,165.0,3.92,482.0,1416.0,4.0,79.0,Clear,"9 mph, Out To CF"
1702,1661,745566,Philadelphia Phillies,Arizona Diamondbacks,Cristopher Sánchez,Slade Cecconi,1,4,3.32,67.0,76.0,153.0,44.0,3.48,1.244,6.66,57.0,57.0,64.0,17.0,3.76,1.416,0.325,0.425,198.0,4.84,515.0,1370.0,21.0,0.337,0.44,211.0,5.47,569.0,1265.0,17.0,91.0,Partly Cloudy,"14 mph, Out To RF"
1703,1662,745485,Pittsburgh Pirates,Tampa Bay Rays,Paul Skenes,Aaron Civale,3,1,1.96,29.0,31.0,170.0,32.0,5.31,0.947,4.36,78.0,82.0,149.0,52.0,2.87,1.304,0.301,0.371,160.0,4.1,485.0,1506.0,14.0,0.302,0.366,147.0,3.73,493.0,1485.0,15.0,84.0,Cloudy,"16 mph, Out To LF"
1704,1663,745727,New York Yankees,Atlanta Braves,Nestor Cortes,Max Fried,3,1,3.77,73.0,74.0,162.0,39.0,4.15,1.153,3.25,63.0,71.0,166.0,57.0,2.91,1.164,0.333,0.429,237.0,5.03,672.0,1326.0,26.0,0.309,0.415,213.0,4.35,485.0,1461.0,11.0,92.0,Partly Cloudy,"11 mph, Out To CF"
1705,1664,746699,Cincinnati Reds,Boston Red Sox,Nick Lodolo,Zack Kelly,7,4,4.76,61.0,62.0,122.0,37.0,3.3,1.197,3.97,25.0,31.0,61.0,27.0,2.26,1.253,0.305,0.388,174.0,4.31,496.0,1459.0,7.0,0.319,0.423,194.0,4.64,493.0,1570.0,30.0,80.0,Cloudy,"14 mph, Out To LF"
1706,1665,746621,Cleveland Guardians,Toronto Blue Jays,Triston McKenzie,Yusei Kikuchi,5,6,5.11,43.0,46.0,74.0,49.0,1.51,1.559,4.05,79.0,85.0,206.0,44.0,4.68,1.201,0.307,0.395,185.0,4.4,466.0,1196.0,30.0,0.313,0.389,156.0,4.14,510.0,1233.0,18.0,78.0,Cloudy,"26 mph, L To R"
1707,1666,746457,Detroit Tigers,Chicago White Sox,Reese Olson,Jonathan Cannon,2,11,3.53,44.0,51.0,101.0,33.0,3.06,1.184,4.49,62.0,65.0,91.0,40.0,2.28,1.327,0.3,0.385,162.0,4.21,476.0,1461.0,12.0,0.278,0.34,133.0,3.13,395.0,1403.0,8.0,84.0,Partly Cloudy,"15 mph, Out To LF"
1708,1667,746051,Miami Marlins,Seattle Mariners,Kyle Tyler,Bryce Miller,4,6,5.4,19.0,19.0,25.0,18.0,1.39,1.737,2.94,59.0,62.0,171.0,45.0,3.8,0.976,0.3,0.378,150.0,3.93,403.0,1410.0,16.0,0.311,0.376,185.0,4.17,571.0,1625.0,14.0,72.0,Roof Closed,"0 mph, None"
1709,1668,746373,Houston Astros,Baltimore Orioles,Framber Valdez,Albert Suárez,1,8,2.91,57.0,60.0,169.0,55.0,3.07,1.106,3.7,55.0,56.0,108.0,43.0,2.51,1.294,0.322,0.418,190.0,4.6,448.0,1176.0,28.0,0.315,0.435,235.0,4.85,489.0,1359.0,14.0,73.0,Roof Closed,"0 mph, None"
1710,1669,745165,St. Louis Cardinals,San Francisco Giants,Sonny Gray,Logan Webb,3,5,3.84,71.0,79.0,203.0,39.0,5.21,1.088,3.47,79.0,83.0,172.0,50.0,3.44,1.231,0.312,0.392,165.0,4.15,478.0,1318.0,10.0,0.305,0.396,177.0,4.28,492.0,1452.0,15.0,90.0,Sunny,"14 mph, Out To RF"
1711,1670,745000,Texas Rangers,Kansas City Royals,Max Scherzer,Alec Marsh,0,4,3.95,19.0,20.0,40.0,10.0,4.0,1.154,4.53,65.0,70.0,123.0,39.0,3.15,1.256,0.305,0.38,176.0,4.22,490.0,1284.0,20.0,0.306,0.403,170.0,4.54,429.0,1161.0,22.0,74.0,Roof Closed,"0 mph, None"
1712,1671,746536,Colorado Rockies,Washington Nationals,Kyle Freeland,Jake Irvin,2,1,5.24,66.0,73.0,85.0,26.0,3.27,1.412,4.41,92.0,97.0,156.0,52.0,3.0,1.199,0.304,0.4,179.0,4.21,453.0,1617.0,20.0,0.309,0.375,135.0,4.07,456.0,1220.0,11.0,94.0,Sunny,"8 mph, In From LF"
1713,1672,745648,Oakland Athletics,Minnesota Twins,Hogan Harris,Pablo López,3,0,2.86,23.0,29.0,61.0,33.0,1.85,1.355,4.08,84.0,90.0,198.0,41.0,4.83,1.192,0.301,0.393,196.0,3.97,493.0,1502.0,11.0,0.315,0.411,183.0,4.58,473.0,1306.0,15.0,75.0,Sunny,"12 mph, Out To RF"
1714,1673,745396,San Diego Padres,Milwaukee Brewers,Michael King,Tobias Myers,6,2,2.95,57.0,71.0,201.0,63.0,3.19,1.192,3.0,46.0,52.0,127.0,36.0,3.53,1.174,0.324,0.42,190.0,4.69,458.0,1077.0,18.0,0.326,0.403,177.0,4.8,597.0,1459.0,19.0,79.0,Sunny,"8 mph, L To R"
1715,1674,746862,Chicago Cubs,New York Mets,Javier Assad,Luis Severino,5,2,3.73,61.0,64.0,124.0,63.0,1.97,1.401,3.91,79.0,86.0,161.0,60.0,2.68,1.242,0.317,0.393,170.0,4.54,546.0,1362.0,19.0,0.319,0.415,207.0,4.74,514.0,1382.0,11.0,73.0,Partly Cloudy,"8 mph, In From LF"
1716,1675,747021,Baltimore Orioles,Cleveland Guardians,Cade Povich,Tanner Bibee,3,2,5.2,46.0,49.0,69.0,34.0,2.03,1.431,3.47,67.0,70.0,187.0,44.0,4.25,1.117,0.315,0.435,235.0,4.85,489.0,1359.0,14.0,0.307,0.395,185.0,4.4,466.0,1196.0,30.0,84.0,Partly Cloudy,"12 mph, In From LF"
1717,1676,746458,Detroit Tigers,Philadelphia Phillies,Casey Mize,Aaron Nola,8,1,4.49,51.0,57.0,78.0,29.0,2.69,1.466,3.57,79.0,84.0,197.0,50.0,3.94,1.199,0.3,0.385,162.0,4.21,476.0,1461.0,12.0,0.325,0.425,198.0,4.84,515.0,1370.0,21.0,81.0,Partly Cloudy,"10 mph, Out To CF"
1718,1677,745078,Tampa Bay Rays,Seattle Mariners,Taj Bradley,Bryan Woo,3,4,4.11,63.0,68.0,154.0,47.0,3.28,1.225,2.89,39.0,41.0,101.0,13.0,7.77,0.898,0.302,0.366,147.0,3.73,493.0,1485.0,15.0,0.311,0.376,185.0,4.17,571.0,1625.0,14.0,0.0,Dome,"0 mph, None"
1719,1678,746696,Cincinnati Reds,Pittsburgh Pirates,Carson Spiers,Bailey Falter,5,11,5.46,55.0,59.0,80.0,27.0,2.96,1.533,4.43,70.0,72.0,97.0,45.0,2.16,1.286,0.305,0.388,174.0,4.31,496.0,1459.0,7.0,0.301,0.371,160.0,4.1,485.0,1506.0,14.0,85.0,Partly Cloudy,"5 mph, Out To LF"
1720,1679,746941,Boston Red Sox,Toronto Blue Jays,Tanner Houck,Chris Bassitt,6,7,3.12,62.0,75.0,154.0,48.0,3.21,1.142,4.16,79.0,91.0,168.0,70.0,2.4,1.462,0.319,0.423,194.0,4.64,493.0,1570.0,30.0,0.313,0.389,156.0,4.14,510.0,1233.0,18.0,77.0,Partly Cloudy,"10 mph, In From LF"
1721,1680,745160,St. Louis Cardinals,Atlanta Braves,Lance Lynn,Spencer Schwellenbach,3,4,3.84,50.0,64.0,109.0,44.0,2.48,1.338,3.35,46.0,49.0,127.0,23.0,5.52,1.043,0.312,0.392,165.0,4.15,478.0,1318.0,10.0,0.309,0.415,213.0,4.35,485.0,1461.0,11.0,92.0,Clear,"9 mph, In From RF"
1722,1681,746780,Chicago White Sox,Los Angeles Dodgers,Garrett Crochet,James Paxton,3,0,3.58,58.0,61.0,209.0,33.0,6.33,1.068,4.4,49.0,53.0,73.0,50.0,1.46,1.445,0.278,0.34,133.0,3.13,395.0,1403.0,8.0,0.335,0.446,233.0,5.2,602.0,1336.0,33.0,80.0,Clear,"6 mph, In From LF"
1723,1682,746298,Kansas City Royals,Miami Marlins,Cole Ragans,Roddery Muñoz,1,4,3.14,65.0,71.0,223.0,67.0,3.33,1.143,6.53,60.0,66.0,70.0,42.0,1.67,1.585,0.306,0.403,170.0,4.54,429.0,1161.0,22.0,0.3,0.378,150.0,3.93,403.0,1410.0,16.0,100.0,Clear,"16 mph, R To L"
1724,1683,745974,Milwaukee Brewers,Texas Rangers,Freddy Peralta,Michael Lorenzen,3,6,3.68,71.0,74.0,200.0,68.0,2.94,1.215,3.31,48.0,49.0,97.0,60.0,1.62,1.235,0.326,0.403,177.0,4.8,597.0,1459.0,19.0,0.305,0.38,176.0,4.22,490.0,1284.0,20.0,77.0,Clear,"8 mph, In From RF"
1725,1684,746218,Los Angeles Angels,Oakland Athletics,Griffin Canning,Luis Medina,1,5,5.19,99.0,105.0,130.0,66.0,1.97,1.398,5.18,23.0,24.0,32.0,20.0,1.6,1.575,0.301,0.369,165.0,3.92,482.0,1416.0,4.0,0.301,0.393,196.0,3.97,493.0,1502.0,11.0,84.0,Clear,"10 mph, R To L"
1726,1685,745397,San Diego Padres,Washington Nationals,Matt Waldron,Patrick Corbin,6,7,4.91,80.0,84.0,133.0,40.0,3.33,1.261,5.62,109.0,114.0,139.0,54.0,2.57,1.5,0.324,0.42,190.0,4.69,458.0,1077.0,18.0,0.309,0.375,135.0,4.07,456.0,1220.0,11.0,77.0,Clear,"7 mph, L To R"
1727,1686,745323,San Francisco Giants,Chicago Cubs,Erik Miller,Justin Steele,4,5,3.88,29.0,33.0,87.0,38.0,2.29,1.307,3.07,46.0,54.0,135.0,37.0,3.65,1.099,0.305,0.396,177.0,4.28,492.0,1452.0,15.0,0.317,0.393,170.0,4.54,546.0,1362.0,19.0,65.0,Partly Cloudy,"14 mph, Out To CF"
1728,1687,747022,Baltimore Orioles,Cleveland Guardians,Cole Irvin,Logan Allen,10,8,5.11,63.0,71.0,78.0,29.0,2.69,1.45,5.73,62.0,63.0,79.0,41.0,1.93,1.582,0.315,0.435,235.0,4.85,489.0,1359.0,14.0,0.307,0.395,185.0,4.4,466.0,1196.0,30.0,91.0,Partly Cloudy,"10 mph, Out To LF"
1729,1688,746454,Detroit Tigers,Philadelphia Phillies,Tarik Skubal,Ranger Suárez,1,4,2.39,51.0,54.0,228.0,35.0,6.51,0.922,3.46,58.0,63.0,145.0,41.0,3.54,1.201,0.3,0.385,162.0,4.21,476.0,1461.0,12.0,0.325,0.425,198.0,4.84,515.0,1370.0,21.0,84.0,Partly Cloudy,"16 mph, R To L"
